,Current Kills,Current Deaths,Health,Map Name,Weapon Name,Weapon Clip Size,Current Ammo,Player Team Score,Enemy Team Score,Timestamp,SessionID
2266,15,12,100,de_mirage,weapon_deagle,7,7,0,0,2021-01-10 16:24:47.670000,1
2267,15,12,100,de_mirage,weapon_deagle,7,6,0,0,2021-01-10 16:24:48.980000,1
2268,15,12,100,de_mirage,weapon_deagle,7,5,0,0,2021-01-10 16:24:49.610000,1
2269,15,12,60,de_mirage,weapon_deagle,7,5,0,0,2021-01-10 16:24:49.670000,1
2270,15,12,60,de_mirage,weapon_deagle,7,4,0,0,2021-01-10 16:24:50.100000,1
2271,15,12,60,de_mirage,weapon_deagle,7,3,0,0,2021-01-10 16:24:50.420000,1
2272,15,12,20,de_mirage,weapon_deagle,7,3,0,0,2021-01-10 16:24:50.570000,1
2273,15,12,20,de_mirage,weapon_deagle,7,2,0,0,2021-01-10 16:24:51.170000,1
2274,15,12,20,de_mirage,weapon_deagle,7,1,0,0,2021-01-10 16:24:52.080000,1
2275,15,12,20,de_mirage,weapon_deagle,7,7,0,0,2021-01-10 16:24:53.230000,1
2276,15,12,20,de_mirage,weapon_deagle,7,6,0,0,2021-01-10 16:24:55.310000,1
2277,15,13,100,de_mirage,weapon_usp_silencer,12,12,0,0,2021-01-10 16:24:57.410000,1
2278,15,13,100,de_mirage,weapon_glock,20,20,0,0,2021-01-10 16:24:57.540000,1
2279,15,13,100,de_mirage,weapon_glock,20,19,0,0,2021-01-10 16:24:58.790000,1
2280,15,13,100,de_mirage,weapon_glock,20,18,0,0,2021-01-10 16:24:59.170000,1
2281,15,13,100,de_mirage,weapon_glock,20,17,0,0,2021-01-10 16:24:59.480000,1
2282,15,13,100,de_mirage,weapon_glock,20,16,0,0,2021-01-10 16:24:59.730000,1
2283,15,13,100,de_mirage,weapon_glock,20,15,0,0,2021-01-10 16:25:00.070000,1
2284,16,13,100,de_mirage,weapon_glock,20,15,0,0,2021-01-10 16:25:00.230000,1
2285,16,13,100,de_mirage,weapon_glock,20,14,0,0,2021-01-10 16:25:00.420000,1
2286,16,13,100,de_mirage,weapon_ak47,30,30,0,0,2021-01-10 16:25:01.260000,1
2287,16,13,100,de_mirage,weapon_ak47,30,28,0,0,2021-01-10 16:25:02.980000,1
2288,17,13,100,de_mirage,weapon_ak47,30,27,0,0,2021-01-10 16:25:03.070000,1
2289,17,13,100,de_mirage,weapon_ak47,30,25,0,0,2021-01-10 16:25:03.290000,1
2290,17,13,100,de_mirage,weapon_ak47,30,23,0,0,2021-01-10 16:25:03.480000,1
2291,17,13,100,de_mirage,weapon_ak47,30,30,0,0,2021-01-10 16:25:04.790000,1
2292,17,13,100,de_mirage,weapon_galilar,35,35,0,0,2021-01-10 16:25:05.540000,1
2293,17,13,100,de_mirage,weapon_galilar,35,34,0,0,2021-01-10 16:25:09.590000,1
2294,18,13,100,de_mirage,weapon_galilar,35,33,0,0,2021-01-10 16:25:09.750000,1
2295,18,13,100,de_mirage,weapon_galilar,35,32,0,0,2021-01-10 16:25:09.880000,1
2296,18,13,100,de_mirage,weapon_galilar,35,31,0,0,2021-01-10 16:25:10.000000,1
2297,18,13,100,de_mirage,weapon_galilar,35,30,0,0,2021-01-10 16:25:10.060000,1
2298,18,13,100,de_mirage,weapon_usp_silencer,12,12,0,0,2021-01-10 16:25:10.950000,1
2299,18,13,100,de_mirage,weapon_usp_silencer,12,11,0,0,2021-01-10 16:25:12.150000,1
2300,18,13,100,de_mirage,weapon_usp_silencer,12,10,0,0,2021-01-10 16:25:12.480000,1
2301,18,13,100,de_mirage,weapon_usp_silencer,12,9,0,0,2021-01-10 16:25:12.760000,1
2302,18,13,100,de_mirage,weapon_usp_silencer,12,10,0,0,2021-01-10 16:25:13.200000,1
2303,18,13,100,de_mirage,weapon_usp_silencer,12,9,0,0,2021-01-10 16:25:13.260000,1
2304,18,13,100,de_mirage,weapon_usp_silencer,12,8,0,0,2021-01-10 16:25:14.230000,1
2305,18,13,86,de_mirage,weapon_usp_silencer,12,8,0,0,2021-01-10 16:25:14.480000,1
2306,18,13,86,de_mirage,weapon_usp_silencer,12,7,0,0,2021-01-10 16:25:14.700000,1
2307,18,13,86,de_mirage,weapon_usp_silencer,12,6,0,0,2021-01-10 16:25:14.920000,1
2308,19,13,86,de_mirage,weapon_usp_silencer,12,6,0,0,2021-01-10 16:25:15.040000,1
2309,19,13,100,de_mirage,weapon_awp,10,10,0,0,2021-01-10 16:25:16.110000,1
2310,19,14,100,de_mirage,weapon_glock,20,20,0,0,2021-01-10 16:25:20.040000,1
2311,19,14,100,de_mirage,weapon_glock,20,19,0,0,2021-01-10 16:25:21.790000,1
2312,19,14,100,de_mirage,weapon_glock,20,18,0,0,2021-01-10 16:25:22.990000,1
2313,19,14,100,de_mirage,weapon_glock,20,17,0,0,2021-01-10 16:25:23.430000,1
2314,19,14,100,de_mirage,weapon_glock,20,16,0,0,2021-01-10 16:25:23.780000,1
2315,19,14,100,de_mirage,weapon_glock,20,15,0,0,2021-01-10 16:25:24.120000,1
2316,19,14,90,de_mirage,weapon_glock,20,15,0,0,2021-01-10 16:25:24.490000,1
2317,19,14,90,de_mirage,weapon_glock,20,14,0,0,2021-01-10 16:25:24.610000,1
2318,19,14,80,de_mirage,weapon_glock,20,14,0,0,2021-01-10 16:25:24.680000,1
2319,19,14,80,de_mirage,weapon_glock,20,13,0,0,2021-01-10 16:25:24.810000,1
2320,19,14,70,de_mirage,weapon_glock,20,12,0,0,2021-01-10 16:25:24.990000,1
2321,19,14,70,de_mirage,weapon_glock,20,20,0,0,2021-01-10 16:25:25.800000,1
2322,19,14,70,de_mirage,weapon_glock,20,12,0,0,2021-01-10 16:25:25.930000,1
2323,19,15,100,de_mirage,weapon_usp_silencer,12,12,0,0,2021-01-10 16:25:29.310000,1
2324,19,15,100,de_mirage,weapon_galilar,35,35,0,0,2021-01-10 16:25:29.500000,1
2325,19,15,78,de_mirage,weapon_galilar,35,35,0,0,2021-01-10 16:25:43.560000,1
2326,19,15,78,de_mirage,weapon_galilar,35,34,0,0,2021-01-10 16:25:43.620000,1
2327,19,15,78,de_mirage,weapon_galilar,35,33,0,0,2021-01-10 16:25:43.740000,1
2328,19,15,78,de_mirage,weapon_galilar,35,32,0,0,2021-01-10 16:25:43.870000,1
2329,19,15,78,de_mirage,weapon_galilar,35,30,0,0,2021-01-10 16:25:43.990000,1
2330,19,15,78,de_mirage,weapon_galilar,35,29,0,0,2021-01-10 16:25:44.120000,1
2331,19,16,100,de_mirage,weapon_usp_silencer,12,12,0,0,2021-01-10 16:25:48.260000,1
2332,19,16,100,de_mirage,weapon_glock,20,20,0,0,2021-01-10 16:25:48.350000,1
2333,19,16,93,de_mirage,weapon_glock,20,20,0,0,2021-01-10 16:25:52.330000,1
2334,19,16,81,de_mirage,weapon_glock,20,20,0,0,2021-01-10 16:25:52.580000,1
2335,19,17,100,de_mirage,weapon_usp_silencer,12,12,0,0,2021-01-10 16:25:56.850000,1
2336,19,17,100,de_mirage,weapon_famas,25,25,0,0,2021-01-10 16:25:57.010000,1
2337,0,0,100,de_mirage,weapon_m4a1_silencer,25,25,0,0,2021-01-10 16:26:36.740000,1
2338,0,0,100,de_mirage,weapon_glock,20,20,0,0,2021-01-10 16:26:43.210000,1
2339,0,0,100,de_mirage,weapon_glock,20,19,0,0,2021-01-10 16:27:26.030000,1
2340,0,0,100,de_mirage,weapon_glock,20,18,0,0,2021-01-10 16:27:26.150000,1
2341,0,0,100,de_mirage,weapon_glock,20,17,0,0,2021-01-10 16:27:26.340000,1
2342,0,0,100,de_mirage,weapon_glock,20,16,0,0,2021-01-10 16:27:26.560000,1
2343,0,0,100,de_mirage,weapon_glock,20,18,0,0,2021-01-10 16:27:26.650000,1
2344,0,0,100,de_mirage,weapon_glock,20,17,0,0,2021-01-10 16:27:26.830000,1
2345,0,1,100,de_mirage,weapon_glock,20,20,0,1,2021-01-10 16:27:53.460000,1
2346,0,1,100,de_mirage,weapon_glock,20,19,0,1,2021-01-10 16:28:15.790000,1
2347,0,1,58,de_mirage,weapon_glock,20,18,0,1,2021-01-10 16:28:15.950000,1
2348,0,1,58,de_mirage,weapon_glock,20,17,0,1,2021-01-10 16:28:16.170000,1
2349,0,1,37,de_mirage,weapon_glock,20,16,0,1,2021-01-10 16:28:16.260000,1
2350,0,1,37,de_mirage,weapon_glock,20,15,0,1,2021-01-10 16:28:16.510000,1
2351,0,1,37,de_mirage,weapon_glock,20,14,0,1,2021-01-10 16:28:17.680000,1
2352,0,1,37,de_mirage,weapon_glock,20,13,0,1,2021-01-10 16:28:19.250000,1
2353,0,1,37,de_mirage,weapon_glock,20,12,0,1,2021-01-10 16:28:19.360000,1
2354,0,1,16,de_mirage,weapon_glock,20,12,0,1,2021-01-10 16:28:20.330000,1
2355,0,1,16,de_mirage,weapon_glock,20,11,0,1,2021-01-10 16:28:20.450000,1
2356,0,2,100,de_mirage,weapon_glock,20,20,0,2,2021-01-10 16:28:34.420000,1
2357,0,2,100,de_mirage,weapon_ak47,30,30,0,2,2021-01-10 16:28:36.740000,1
2358,0,2,100,de_mirage,weapon_ak47,30,29,0,2,2021-01-10 16:29:02.370000,1
2359,0,2,100,de_mirage,weapon_ak47,30,28,0,2,2021-01-10 16:29:02.680000,1
2360,0,2,100,de_mirage,weapon_ak47,30,27,0,2,2021-01-10 16:29:03.180000,1
2361,0,2,100,de_mirage,weapon_ak47,30,26,0,2,2021-01-10 16:29:03.300000,1
2362,0,2,100,de_mirage,weapon_ak47,30,25,0,2,2021-01-10 16:29:03.430000,1
2363,0,2,100,de_mirage,weapon_ak47,30,24,0,2,2021-01-10 16:29:03.490000,1
2364,0,2,100,de_mirage,weapon_ak47,30,23,0,2,2021-01-10 16:29:03.590000,1
2365,0,2,100,de_mirage,weapon_ak47,30,21,0,2,2021-01-10 16:29:03.800000,1
2366,0,2,100,de_mirage,weapon_ak47,30,20,0,2,2021-01-10 16:29:03.870000,1
2367,0,2,100,de_mirage,weapon_ak47,30,18,0,2,2021-01-10 16:29:04.240000,1
2368,0,2,100,de_mirage,weapon_ak47,30,17,0,2,2021-01-10 16:29:04.590000,1
2369,0,2,100,de_mirage,weapon_ak47,30,16,0,2,2021-01-10 16:29:04.870000,1
2370,0,2,100,de_mirage,weapon_ak47,30,15,0,2,2021-01-10 16:29:04.990000,1
2371,0,2,100,de_mirage,weapon_ak47,30,14,0,2,2021-01-10 16:29:05.120000,1
2372,0,2,100,de_mirage,weapon_ak47,30,13,0,2,2021-01-10 16:29:05.240000,1
2373,0,2,100,de_mirage,weapon_ak47,30,12,0,2,2021-01-10 16:29:05.370000,1
2374,0,2,100,de_mirage,weapon_ak47,30,11,0,2,2021-01-10 16:29:05.490000,1
2375,0,2,100,de_mirage,weapon_ak47,30,9,0,2,2021-01-10 16:29:05.610000,1
2376,0,2,100,de_mirage,weapon_ak47,30,6,0,2,2021-01-10 16:29:05.990000,1
2377,0,2,100,de_mirage,weapon_ak47,30,5,0,2,2021-01-10 16:29:06.490000,1
2378,0,2,100,de_mirage,weapon_ak47,30,4,0,2,2021-01-10 16:29:06.560000,1
2379,0,2,100,de_mirage,weapon_ak47,30,3,0,2,2021-01-10 16:29:06.680000,1
2380,0,2,100,de_mirage,weapon_ak47,30,2,0,2,2021-01-10 16:29:06.780000,1
2381,0,2,100,de_mirage,weapon_ak47,30,1,0,2,2021-01-10 16:29:06.870000,1
2382,0,2,100,de_mirage,weapon_ak47,30,0,0,2,2021-01-10 16:29:06.990000,1
2383,0,2,100,de_mirage,weapon_ak47,30,30,0,2,2021-01-10 16:29:08.560000,1
2384,0,2,100,de_mirage,weapon_glock,20,20,0,2,2021-01-10 16:29:11.060000,1
2385,0,2,100,de_mirage,weapon_ak47,30,29,0,2,2021-01-10 16:29:28.090000,1
2386,0,2,100,de_mirage,weapon_ak47,30,28,0,2,2021-01-10 16:29:28.220000,1
2387,0,2,100,de_mirage,weapon_ak47,30,27,0,2,2021-01-10 16:29:28.280000,1
2388,0,2,100,de_mirage,weapon_ak47,30,26,0,2,2021-01-10 16:29:28.340000,1
2389,0,2,100,de_mirage,weapon_ak47,30,25,0,2,2021-01-10 16:29:28.470000,1
2390,0,2,6,de_mirage,weapon_ak47,30,27,0,2,2021-01-10 16:29:28.590000,1
2391,0,3,100,de_mirage,weapon_glock,20,20,0,3,2021-01-10 16:29:45.430000,1
2392,0,3,100,de_mirage,weapon_tec9,18,18,0,3,2021-01-10 16:29:50.280000,1
2393,0,3,100,de_mirage,weapon_tec9,18,17,0,3,2021-01-10 16:30:12.980000,1
2394,0,3,100,de_mirage,weapon_tec9,18,16,0,3,2021-01-10 16:30:13.130000,1
2395,0,3,100,de_mirage,weapon_tec9,18,15,0,3,2021-01-10 16:30:13.630000,1
2396,0,3,100,de_mirage,weapon_tec9,18,14,0,3,2021-01-10 16:30:13.790000,1
2397,0,3,100,de_mirage,weapon_tec9,18,13,0,3,2021-01-10 16:30:14.040000,1
2398,0,3,100,de_mirage,weapon_tec9,18,12,0,3,2021-01-10 16:30:14.160000,1
2399,0,3,100,de_mirage,weapon_tec9,18,11,0,3,2021-01-10 16:30:14.290000,1
2400,0,3,65,de_mirage,weapon_tec9,18,13,0,3,2021-01-10 16:30:14.410000,1
2401,0,3,65,de_mirage,weapon_tec9,18,12,0,3,2021-01-10 16:30:14.690000,1
2402,0,4,100,de_mirage,weapon_glock,20,20,0,4,2021-01-10 16:31:18.160000,1
2403,0,4,100,de_mirage,weapon_ak47,30,30,0,4,2021-01-10 16:31:22.000000,1
2404,0,4,78,de_mirage,weapon_ak47,30,29,0,4,2021-01-10 16:32:31.700000,1
2405,0,4,78,de_mirage,weapon_ak47,30,28,0,4,2021-01-10 16:32:31.870000,1
2406,0,4,50,de_mirage,weapon_ak47,30,27,0,4,2021-01-10 16:32:31.960000,1
2407,0,4,28,de_mirage,weapon_ak47,30,26,0,4,2021-01-10 16:32:32.060000,1
2408,0,4,28,de_mirage,weapon_ak47,30,25,0,4,2021-01-10 16:32:32.150000,1
2409,0,4,28,de_mirage,weapon_ak47,30,24,0,4,2021-01-10 16:32:32.240000,1
2410,0,4,6,de_mirage,weapon_ak47,30,23,0,4,2021-01-10 16:32:32.370000,1
2411,0,5,100,de_mirage,weapon_glock,20,20,0,5,2021-01-10 16:32:37.440000,1
2412,0,5,100,de_mirage,weapon_ak47,30,30,0,5,2021-01-10 16:32:44.790000,1
2413,0,5,100,de_mirage,weapon_ak47,30,29,0,5,2021-01-10 16:33:20.680000,1
2414,0,5,100,de_mirage,weapon_ak47,30,28,0,5,2021-01-10 16:33:20.810000,1
2415,0,5,100,de_mirage,weapon_ak47,30,27,0,5,2021-01-10 16:33:20.990000,1
2416,0,5,74,de_mirage,weapon_ak47,30,26,0,5,2021-01-10 16:33:21.120000,1
2417,0,5,74,de_mirage,weapon_ak47,30,25,0,5,2021-01-10 16:33:21.250000,1
2418,1,5,74,de_mirage,weapon_ak47,30,24,0,5,2021-01-10 16:33:21.310000,1
2419,1,5,74,de_mirage,weapon_ak47,30,23,0,5,2021-01-10 16:33:21.430000,1
2420,1,5,74,de_mirage,weapon_ak47,30,22,0,5,2021-01-10 16:33:21.530000,1
2421,1,5,74,de_mirage,weapon_ak47,30,21,0,5,2021-01-10 16:33:21.680000,1
2422,1,5,74,de_mirage,weapon_ak47,30,30,0,5,2021-01-10 16:33:23.340000,1
2423,1,5,74,de_mirage,weapon_glock,20,20,0,5,2021-01-10 16:33:24.660000,1
2424,1,5,74,de_mirage,weapon_ak47,30,29,0,5,2021-01-10 16:33:51.090000,1
2425,1,5,74,de_mirage,weapon_ak47,30,28,0,5,2021-01-10 16:33:51.150000,1
2426,1,5,74,de_mirage,weapon_ak47,30,27,0,5,2021-01-10 16:34:06.980000,1
2427,2,5,74,de_mirage,weapon_ak47,30,27,0,5,2021-01-10 16:34:07.010000,1
2428,2,5,74,de_mirage,weapon_ak47,30,26,0,5,2021-01-10 16:34:07.100000,1
2429,2,5,74,de_mirage,weapon_ak47,30,25,0,5,2021-01-10 16:34:07.230000,1
2430,2,5,74,de_mirage,weapon_ak47,30,24,0,5,2021-01-10 16:34:07.350000,1
2431,2,5,74,de_mirage,weapon_glock,20,20,1,5,2021-01-10 16:34:07.530000,1
2432,2,5,74,de_mirage,weapon_glock,20,19,1,5,2021-01-10 16:34:09.290000,1
2433,2,5,74,de_mirage,weapon_glock,20,18,1,5,2021-01-10 16:34:09.530000,1
2434,2,5,74,de_mirage,weapon_glock,20,20,1,5,2021-01-10 16:34:10.860000,1
2435,2,5,100,de_mirage,weapon_glock,20,20,1,5,2021-01-10 16:34:16.410000,1
2436,2,5,100,de_mirage,weapon_ak47,30,30,1,5,2021-01-10 16:34:17.000000,1
2437,2,5,100,de_mirage,weapon_ak47,30,28,1,5,2021-01-10 16:34:51.760000,1
2438,2,5,100,de_mirage,weapon_ak47,30,27,1,5,2021-01-10 16:34:51.880000,1
2439,2,5,100,de_mirage,weapon_ak47,30,26,1,5,2021-01-10 16:34:52.010000,1
2440,2,5,12,de_mirage,weapon_ak47,30,25,1,5,2021-01-10 16:34:52.040000,1
2441,3,5,12,de_mirage,weapon_ak47,30,24,1,5,2021-01-10 16:34:52.190000,1
2442,3,5,12,de_mirage,weapon_ak47,30,23,1,5,2021-01-10 16:34:52.310000,1
2443,3,5,12,de_mirage,weapon_ak47,30,22,1,5,2021-01-10 16:34:52.340000,1
2444,3,5,12,de_mirage,weapon_ak47,30,21,1,5,2021-01-10 16:34:52.410000,1
2445,3,5,12,de_mirage,weapon_glock,20,20,1,5,2021-01-10 16:34:53.790000,1
2446,3,5,12,de_mirage,weapon_ak47,30,30,1,5,2021-01-10 16:35:00.900000,1
2447,3,5,12,de_mirage,weapon_ak47,30,28,1,5,2021-01-10 16:35:15.670000,1
2448,3,5,12,de_mirage,weapon_ak47,30,26,1,5,2021-01-10 16:35:15.920000,1
2449,4,5,12,de_mirage,weapon_ak47,30,26,1,5,2021-01-10 16:35:15.950000,1
2450,4,5,12,de_mirage,weapon_ak47,30,25,1,5,2021-01-10 16:35:16.020000,1
2451,4,5,12,de_mirage,weapon_ak47,30,24,1,5,2021-01-10 16:35:16.080000,1
2452,4,5,12,de_mirage,weapon_ak47,30,23,1,5,2021-01-10 16:35:16.200000,1
2453,4,5,12,de_mirage,weapon_glock,20,20,1,5,2021-01-10 16:35:16.490000,1
2454,4,5,12,de_mirage,weapon_ak47,30,22,1,5,2021-01-10 16:35:35.920000,1
2455,4,5,12,de_mirage,weapon_ak47,30,21,1,5,2021-01-10 16:35:35.990000,1
2456,5,5,12,de_mirage,weapon_ak47,30,20,1,5,2021-01-10 16:35:36.140000,1
2457,5,5,12,de_mirage,weapon_ak47,30,19,1,5,2021-01-10 16:35:36.210000,1
2458,5,5,12,de_mirage,weapon_ak47,30,18,1,5,2021-01-10 16:35:36.330000,1
2459,5,5,12,de_mirage,weapon_ak47,30,17,1,5,2021-01-10 16:35:39.140000,1
2460,5,5,12,de_mirage,weapon_ak47,30,16,1,5,2021-01-10 16:35:39.210000,1
2461,5,5,12,de_mirage,weapon_ak47,30,14,1,5,2021-01-10 16:35:39.460000,1
2462,5,5,12,de_mirage,weapon_ak47,30,13,1,5,2021-01-10 16:35:39.520000,1
2463,5,6,100,de_mirage,weapon_glock,20,20,1,6,2021-01-10 16:35:50.460000,1
2464,5,6,100,de_mirage,weapon_ak47,30,30,1,6,2021-01-10 16:35:51.970000,1
2465,5,6,78,de_mirage,weapon_ak47,30,28,1,6,2021-01-10 16:36:17.460000,1
2466,5,6,78,de_mirage,weapon_ak47,30,27,1,6,2021-01-10 16:36:17.550000,1
2467,5,6,56,de_mirage,weapon_ak47,30,27,1,6,2021-01-10 16:36:17.650000,1
2468,5,7,100,de_mirage,weapon_glock,20,20,2,6,2021-01-10 16:37:36.830000,1
2469,5,7,100,de_mirage,weapon_ak47,30,30,2,6,2021-01-10 16:37:39.670000,1
2470,5,7,100,de_mirage,weapon_ak47,30,29,2,6,2021-01-10 16:38:12.970000,1
2471,5,7,100,de_mirage,weapon_ak47,30,28,2,6,2021-01-10 16:38:13.290000,1
2472,5,7,100,de_mirage,weapon_ak47,30,27,2,6,2021-01-10 16:38:13.410000,1
2473,5,7,100,de_mirage,weapon_ak47,30,26,2,6,2021-01-10 16:38:13.500000,1
2474,5,7,100,de_mirage,weapon_ak47,30,25,2,6,2021-01-10 16:38:13.720000,1
2475,5,7,100,de_mirage,weapon_ak47,30,24,2,6,2021-01-10 16:38:13.850000,1
2476,5,7,100,de_mirage,weapon_ak47,30,23,2,6,2021-01-10 16:38:13.950000,1
2477,5,7,100,de_mirage,weapon_ak47,30,22,2,6,2021-01-10 16:38:14.160000,1
2478,5,7,100,de_mirage,weapon_ak47,30,21,2,6,2021-01-10 16:38:20.840000,1
2479,5,7,39,de_mirage,weapon_ak47,30,21,2,6,2021-01-10 16:38:20.900000,1
2480,5,7,39,de_mirage,weapon_ak47,30,19,2,6,2021-01-10 16:38:21.020000,1
2481,5,7,39,de_mirage,weapon_ak47,30,18,2,6,2021-01-10 16:38:21.080000,1
2482,5,7,39,de_mirage,weapon_ak47,30,17,2,6,2021-01-10 16:38:21.210000,1
2483,5,7,39,de_mirage,weapon_ak47,30,16,2,6,2021-01-10 16:38:21.270000,1
2484,5,7,39,de_mirage,weapon_ak47,30,14,2,6,2021-01-10 16:38:21.520000,1
2485,5,7,39,de_mirage,weapon_ak47,30,13,2,6,2021-01-10 16:38:22.520000,1
2486,5,7,39,de_mirage,weapon_ak47,30,12,2,6,2021-01-10 16:38:22.580000,1
2487,5,7,39,de_mirage,weapon_ak47,30,11,2,6,2021-01-10 16:38:22.640000,1
2488,5,7,39,de_mirage,weapon_ak47,30,9,2,6,2021-01-10 16:38:22.890000,1
2489,5,7,39,de_mirage,weapon_ak47,30,8,2,6,2021-01-10 16:38:22.950000,1
2490,5,7,39,de_mirage,weapon_ak47,30,7,2,6,2021-01-10 16:38:23.010000,1
2491,6,7,39,de_mirage,weapon_ak47,30,6,2,6,2021-01-10 16:38:23.140000,1
2492,6,7,39,de_mirage,weapon_ak47,30,5,2,6,2021-01-10 16:38:23.230000,1
2493,6,7,39,de_mirage,weapon_ak47,30,4,2,6,2021-01-10 16:38:23.350000,1
2494,6,7,39,de_mirage,weapon_ak47,30,3,2,6,2021-01-10 16:38:23.420000,1
2495,6,7,39,de_mirage,weapon_glock,20,20,2,6,2021-01-10 16:38:26.280000,1
2496,6,7,39,de_mirage,weapon_ak47,30,30,2,6,2021-01-10 16:38:26.400000,1
2497,6,7,21,de_mirage,weapon_ak47,30,30,2,6,2021-01-10 16:38:36.290000,1
2498,6,7,6,de_mirage,weapon_ak47,30,30,2,6,2021-01-10 16:38:36.320000,1
2499,6,8,100,de_mirage,weapon_glock,20,20,3,6,2021-01-10 16:39:57.360000,1
2500,6,8,100,de_mirage,weapon_ak47,30,30,3,6,2021-01-10 16:40:12.770000,1
2501,6,8,100,de_mirage,weapon_ak47,30,29,3,6,2021-01-10 16:41:01.480000,1
2502,6,8,100,de_mirage,weapon_ak47,30,28,3,6,2021-01-10 16:41:01.580000,1
2503,6,8,95,de_mirage,weapon_ak47,30,27,3,6,2021-01-10 16:41:01.820000,1
2504,6,8,95,de_mirage,weapon_ak47,30,25,3,6,2021-01-10 16:41:01.950000,1
2505,6,8,95,de_mirage,weapon_ak47,30,24,3,6,2021-01-10 16:41:02.070000,1
2506,6,8,95,de_mirage,weapon_ak47,30,23,3,6,2021-01-10 16:41:02.580000,1
2507,6,8,95,de_mirage,weapon_glock,20,20,3,6,2021-01-10 16:41:02.960000,1
2508,6,8,69,de_mirage,weapon_ak47,30,23,3,6,2021-01-10 16:41:05.690000,1
2509,6,8,69,de_mirage,weapon_ak47,30,22,3,6,2021-01-10 16:41:05.750000,1
2510,6,8,69,de_mirage,weapon_ak47,30,21,3,6,2021-01-10 16:41:05.880000,1
2511,6,8,69,de_mirage,weapon_ak47,30,20,3,6,2021-01-10 16:41:06.000000,1
2512,6,8,69,de_mirage,weapon_ak47,30,19,3,6,2021-01-10 16:41:06.130000,1
2513,6,8,69,de_mirage,weapon_ak47,30,18,3,6,2021-01-10 16:41:06.160000,1
2514,7,8,69,de_mirage,weapon_ak47,30,17,3,6,2021-01-10 16:41:06.250000,1
2515,7,8,69,de_mirage,weapon_ak47,30,16,3,6,2021-01-10 16:41:06.370000,1
2516,7,8,69,de_mirage,weapon_ak47,30,15,3,6,2021-01-10 16:41:06.440000,1
2517,7,8,69,de_mirage,weapon_ak47,30,14,3,6,2021-01-10 16:41:06.650000,1
2518,7,8,69,de_mirage,weapon_ak47,30,30,3,6,2021-01-10 16:41:07.960000,1
2519,7,8,69,de_mirage,weapon_glock,20,20,3,6,2021-01-10 16:41:21.330000,1
2520,7,8,34,de_mirage,weapon_ak47,30,30,4,6,2021-01-10 16:42:02.890000,1
2521,7,8,34,de_mirage,weapon_ak47,30,29,4,6,2021-01-10 16:42:06.550000,1
2522,7,8,34,de_mirage,weapon_ak47,30,28,4,6,2021-01-10 16:42:06.700000,1
2523,7,8,100,de_mirage,weapon_ak47,30,30,4,6,2021-01-10 16:42:06.950000,1
2524,7,8,100,de_mirage,weapon_glock,20,20,4,6,2021-01-10 16:42:07.270000,1
2525,7,8,100,de_mirage,weapon_ak47,30,29,4,6,2021-01-10 16:42:37.520000,1
2526,7,8,100,de_mirage,weapon_ak47,30,28,4,6,2021-01-10 16:42:37.650000,1
2527,7,8,100,de_mirage,weapon_ak47,30,26,4,6,2021-01-10 16:42:37.770000,1
2528,7,8,100,de_mirage,weapon_ak47,30,25,4,6,2021-01-10 16:42:37.840000,1
2529,7,8,100,de_mirage,weapon_ak47,30,24,4,6,2021-01-10 16:42:37.960000,1
2530,7,8,100,de_mirage,weapon_ak47,30,23,4,6,2021-01-10 16:42:38.050000,1
2531,7,8,100,de_mirage,weapon_ak47,30,22,4,6,2021-01-10 16:42:38.180000,1
2532,7,8,100,de_mirage,weapon_ak47,30,21,4,6,2021-01-10 16:42:38.310000,1
2533,7,8,100,de_mirage,weapon_ak47,30,20,4,6,2021-01-10 16:42:42.030000,1
2534,7,8,100,de_mirage,weapon_ak47,30,19,4,6,2021-01-10 16:42:42.160000,1
2535,7,8,100,de_mirage,weapon_ak47,30,18,4,6,2021-01-10 16:42:42.880000,1
2536,7,8,100,de_mirage,weapon_ak47,30,17,4,6,2021-01-10 16:42:43.010000,1
2537,7,8,100,de_mirage,weapon_ak47,30,16,4,6,2021-01-10 16:42:43.130000,1
2538,7,8,100,de_mirage,weapon_ak47,30,15,4,6,2021-01-10 16:42:43.200000,1
2539,7,8,100,de_mirage,weapon_ak47,30,14,4,6,2021-01-10 16:42:43.320000,1
2540,7,8,100,de_mirage,weapon_ak47,30,13,4,6,2021-01-10 16:42:43.450000,1
2541,7,8,100,de_mirage,weapon_ak47,30,12,4,6,2021-01-10 16:42:44.170000,1
2542,7,8,100,de_mirage,weapon_ak47,30,10,4,6,2021-01-10 16:42:44.290000,1
2543,7,8,100,de_mirage,weapon_ak47,30,9,4,6,2021-01-10 16:42:44.410000,1
2544,7,8,100,de_mirage,weapon_ak47,30,7,4,6,2021-01-10 16:42:44.600000,1
2545,7,8,100,de_mirage,weapon_ak47,30,5,4,6,2021-01-10 16:42:44.790000,1
2546,7,8,100,de_mirage,weapon_ak47,30,4,4,6,2021-01-10 16:42:44.910000,1
2547,7,8,100,de_mirage,weapon_ak47,30,3,4,6,2021-01-10 16:42:44.970000,1
2548,7,8,100,de_mirage,weapon_ak47,30,2,4,6,2021-01-10 16:42:45.040000,1
2549,7,8,100,de_mirage,weapon_ak47,30,1,4,6,2021-01-10 16:42:45.160000,1
